user_id,event,event_date,ab_variant,device,channel
PF05249,signup_start,2024-01-16,Control,iOS,Word of Mouth
PF05249,signup_complete,2024-01-17,Control,iOS,Word of Mouth
PF05249,onboarding_start,2024-01-17,Control,iOS,Word of Mouth
PF05250,app_open,2024-05-17,Variant_B,Android,Paid Ads
PF05250,signup_start,2024-05-19,Variant_B,Android,Paid Ads
PF05250,signup_complete,2024-05-20,Variant_B,Android,Paid Ads
PF05250,onboarding_start,2024-05-21,Variant_B,Android,Paid Ads
PF05251,app_open,2024-04-09,Variant_B,Android,Word of Mouth
PF05251,signup_start,2024-04-11,Variant_B,Android,Word of Mouth
PF05252,app_open,2024-03-23,Variant_B,iOS,Referral
PF05252,signup_start,2024-03-23,Variant_B,iOS,Referral
PF05252,signup_complete,2024-03-23,Variant_B,iOS,Referral
PF05253,app_open,2024-04-03,Control,Android,Social Media
PF05253,signup_start,2024-04-05,Control,Android,Social Media
PF05254,app_open,2024-05-13,Variant_B,iOS,Paid Ads
PF05254,signup_start,2024-05-13,Variant_B,iOS,Paid Ads
PF05254,signup_complete,2024-05-13,Variant_B,iOS,Paid Ads
PF05254,onboarding_start,2024-05-14,Variant_B,iOS,Paid Ads
PF05255,app_open,2024-06-04,Variant_B,Android,Word of Mouth
PF05255,signup_start,2024-06-06,Variant_B,Android,Word of Mouth
PF05255,signup_complete,2024-06-07,Variant_B,Android,Word of Mouth
PF05256,app_open,2024-01-28,Variant_B,iOS,Referral
PF05256,signup_start,2024-01-29,Variant_B,iOS,Referral
PF05256,signup_complete,2024-01-30,Variant_B,iOS,Referral
PF05256,onboarding_start,2024-02-01,Variant_B,iOS,Referral
PF05256,onboarding_complete,2024-02-01,Variant_B,iOS,Referral
PF05256,kyc_submitted,2024-02-02,Variant_B,iOS,Referral
PF05256,kyc_approved,2024-02-02,Variant_B,iOS,Referral
PF05257,app_open,2024-01-03,Variant_B,iOS,Paid Ads
PF05258,app_open,2024-03-22,Variant_B,Web,Referral
PF05259,app_open,2024-03-17,Variant_B,iOS,Organic Search
PF05260,app_open,2024-02-26,Variant_B,Android,Word of Mouth
PF05260,signup_start,2024-02-28,Variant_B,Android,Word of Mouth
PF05260,signup_complete,2024-02-29,Variant_B,Android,Word of Mouth
PF05261,app_open,2024-06-24,Control,Web,Paid Ads
PF05261,signup_start,2024-06-25,Control,Web,Paid Ads
PF05261,signup_complete,2024-06-27,Control,Web,Paid Ads
PF05261,onboarding_start,2024-06-27,Control,Web,Paid Ads
PF05262,app_open,2024-02-07,Variant_B,Web,Organic Search
PF05262,signup_start,2024-02-08,Variant_B,Web,Organic Search
PF05262,signup_complete,2024-02-09,Variant_B,Web,Organic Search
PF05262,onboarding_start,2024-02-10,Variant_B,Web,Organic Search
PF05262,onboarding_complete,2024-02-11,Variant_B,Web,Organic Search
PF05262,kyc_submitted,2024-02-12,Variant_B,Web,Organic Search
PF05262,kyc_approved,2024-02-13,Variant_B,Web,Organic Search
PF05263,app_open,2024-02-07,Control,iOS,Paid Ads
PF05264,app_open,2024-06-03,Control,Web,Referral
PF05264,signup_start,2024-06-05,Control,Web,Referral
PF05265,app_open,2024-03-20,Control,Web,Organic Search
PF05265,signup_start,2024-03-21,Control,Web,Organic Search
PF05266,app_open,2024-06-25,Control,Web,Organic Search
PF05266,signup_start,2024-06-26,Control,Web,Organic Search
PF05266,signup_complete,2024-06-27,Control,Web,Organic Search
PF05266,onboarding_start,2024-06-28,Control,Web,Organic Search
PF05266,onboarding_complete,2024-06-29,Control,Web,Organic Search
PF05266,kyc_submitted,2024-07-01,Control,Web,Organic Search
PF05266,kyc_approved,2024-07-02,Control,Web,Organic Search
PF05267,app_open,2024-03-11,Control,iOS,Referral
PF05268,app_open,2024-06-11,Control,Android,App Store
PF05268,signup_start,2024-06-12,Control,Android,App Store
PF05268,signup_complete,2024-06-13,Control,Android,App Store
PF05269,app_open,2024-05-07,Control,Web,Social Media
PF05269,signup_start,2024-05-07,Control,Web,Social Media
PF05269,signup_complete,2024-05-07,Control,Web,Social Media
PF05269,onboarding_start,2024-05-08,Control,Web,Social Media
PF05270,app_open,2024-06-30,Control,Android,Paid Ads
PF05270,signup_start,2024-07-01,Control,Android,Paid Ads
PF05270,signup_complete,2024-07-03,Control,Android,Paid Ads
PF05270,onboarding_start,2024-07-05,Control,Android,Paid Ads
PF05270,onboarding_complete,2024-07-05,Control,Android,Paid Ads
PF05270,kyc_submitted,2024-07-06,Control,Android,Paid Ads
PF05270,kyc_approved,2024-07-07,Control,Android,Paid Ads
PF05270,first_transaction,2024-07-07,Control,Android,Paid Ads
PF05271,app_open,2024-01-17,Variant_B,Android,Organic Search
PF05271,signup_start,2024-01-18,Variant_B,Android,Organic Search
PF05271,signup_complete,2024-01-20,Variant_B,Android,Organic Search
PF05271,onboarding_start,2024-01-21,Variant_B,Android,Organic Search
PF05271,onboarding_complete,2024-01-22,Variant_B,Android,Organic Search
PF05271,kyc_submitted,2024-01-23,Variant_B,Android,Organic Search
PF05272,app_open,2024-02-10,Control,Android,App Store
PF05272,signup_start,2024-02-10,Control,Android,App Store
PF05272,signup_complete,2024-02-11,Control,Android,App Store
PF05273,app_open,2024-02-24,Control,Android,Referral
PF05273,signup_start,2024-02-25,Control,Android,Referral
PF05273,signup_complete,2024-02-25,Control,Android,Referral
PF05273,onboarding_start,2024-02-26,Control,Android,Referral
PF05273,onboarding_complete,2024-02-27,Control,Android,Referral
PF05273,kyc_submitted,2024-02-28,Control,Android,Referral
PF05273,kyc_approved,2024-02-29,Control,Android,Referral
PF05273,first_transaction,2024-02-29,Control,Android,Referral
PF05274,app_open,2024-06-28,Variant_B,Web,Social Media
PF05274,signup_start,2024-06-29,Variant_B,Web,Social Media
PF05275,app_open,2024-02-15,Control,iOS,Social Media
PF05275,signup_start,2024-02-15,Control,iOS,Social Media
PF05275,signup_complete,2024-02-16,Control,iOS,Social Media
PF05276,app_open,2024-04-11,Control,Android,Social Media
PF05276,signup_start,2024-04-12,Control,Android,Social Media
PF05276,signup_complete,2024-04-13,Control,Android,Social Media
PF05277,app_open,2024-06-17,Control,Android,Organic Search
PF05277,signup_start,2024-06-18,Control,Android,Organic Search
PF05277,signup_complete,2024-06-20,Control,Android,Organic Search
PF05277,onboarding_start,2024-06-21,Control,Android,Organic Search
PF05278,app_open,2024-02-12,Variant_B,iOS,Social Media
PF05278,signup_start,2024-02-13,Variant_B,iOS,Social Media
PF05278,signup_complete,2024-02-15,Variant_B,iOS,Social Media
PF05278,onboarding_start,2024-02-17,Variant_B,iOS,Social Media
PF05278,onboarding_complete,2024-02-17,Variant_B,iOS,Social Media
PF05278,kyc_submitted,2024-02-19,Variant_B,iOS,Social Media
PF05278,kyc_approved,2024-02-20,Variant_B,iOS,Social Media
PF05279,app_open,2024-05-20,Control,Android,Referral
PF05279,signup_start,2024-05-22,Control,Android,Referral
PF05279,signup_complete,2024-05-23,Control,Android,Referral
PF05280,app_open,2024-03-28,Control,iOS,Paid Ads
PF05280,signup_start,2024-03-29,Control,iOS,Paid Ads
PF05280,signup_complete,2024-03-31,Control,iOS,Paid Ads
PF05280,onboarding_start,2024-04-02,Control,iOS,Paid Ads
PF05280,onboarding_complete,2024-04-04,Control,iOS,Paid Ads
PF05280,kyc_submitted,2024-04-04,Control,iOS,Paid Ads
PF05281,app_open,2024-06-22,Variant_B,Android,Paid Ads
PF05281,signup_start,2024-06-22,Variant_B,Android,Paid Ads
PF05281,signup_complete,2024-06-23,Variant_B,Android,Paid Ads
PF05282,app_open,2024-03-30,Control,iOS,Referral
PF05282,signup_start,2024-03-31,Control,iOS,Referral
PF05282,signup_complete,2024-03-31,Control,iOS,Referral
PF05282,onboarding_start,2024-03-31,Control,iOS,Referral
PF05283,app_open,2024-04-10,Control,Web,Organic Search
PF05284,app_open,2024-05-15,Control,Web,App Store
PF05284,signup_start,2024-05-15,Control,Web,App Store
PF05284,signup_complete,2024-05-16,Control,Web,App Store
PF05285,app_open,2024-03-13,Variant_B,iOS,Social Media
PF05285,signup_start,2024-03-15,Variant_B,iOS,Social Media
PF05286,app_open,2024-06-28,Variant_B,Android,Word of Mouth
PF05286,signup_start,2024-06-29,Variant_B,Android,Word of Mouth
PF05286,signup_complete,2024-06-29,Variant_B,Android,Word of Mouth
PF05287,app_open,2024-01-25,Variant_B,Android,Referral
PF05287,signup_start,2024-01-26,Variant_B,Android,Referral
PF05287,signup_complete,2024-01-27,Variant_B,Android,Referral
PF05287,onboarding_start,2024-01-28,Variant_B,Android,Referral
PF05287,onboarding_complete,2024-01-29,Variant_B,Android,Referral
PF05287,kyc_submitted,2024-01-31,Variant_B,Android,Referral
PF05287,kyc_approved,2024-01-31,Variant_B,Android,Referral
PF05288,app_open,2024-03-24,Control,iOS,Word of Mouth
PF05288,signup_start,2024-03-26,Control,iOS,Word of Mouth
PF05289,app_open,2024-03-18,Control,iOS,Paid Ads
PF05289,signup_start,2024-03-19,Control,iOS,Paid Ads
PF05289,signup_complete,2024-03-21,Control,iOS,Paid Ads
PF05289,onboarding_start,2024-03-21,Control,iOS,Paid Ads
PF05290,app_open,2024-06-18,Control,Android,App Store
PF05290,signup_start,2024-06-19,Control,Android,App Store
PF05290,signup_complete,2024-06-19,Control,Android,App Store
PF05290,onboarding_start,2024-06-20,Control,Android,App Store
PF05290,onboarding_complete,2024-06-22,Control,Android,App Store
PF05291,app_open,2024-05-27,Control,iOS,Social Media
PF05291,signup_start,2024-05-27,Control,iOS,Social Media
PF05291,signup_complete,2024-05-27,Control,iOS,Social Media
PF05291,onboarding_start,2024-05-29,Control,iOS,Social Media
PF05291,onboarding_complete,2024-05-30,Control,iOS,Social Media
PF05291,kyc_submitted,2024-05-30,Control,iOS,Social Media
PF05291,kyc_approved,2024-05-30,Control,iOS,Social Media
PF05292,app_open,2024-04-23,Control,Android,Organic Search
PF05293,app_open,2024-03-15,Variant_B,Web,Social Media
PF05293,signup_start,2024-03-15,Variant_B,Web,Social Media
PF05293,signup_complete,2024-03-17,Variant_B,Web,Social Media
PF05293,onboarding_start,2024-03-18,Variant_B,Web,Social Media
PF05293,onboarding_complete,2024-03-20,Variant_B,Web,Social Media
PF05294,app_open,2024-02-25,Control,Android,Social Media
PF05294,signup_start,2024-02-25,Control,Android,Social Media
PF05295,app_open,2024-02-20,Control,Android,Social Media
PF05295,signup_start,2024-02-20,Control,Android,Social Media
PF05295,signup_complete,2024-02-22,Control,Android,Social Media
PF05295,onboarding_start,2024-02-22,Control,Android,Social Media
PF05296,app_open,2024-06-16,Variant_B,iOS,Organic Search
PF05296,signup_start,2024-06-17,Variant_B,iOS,Organic Search
PF05296,signup_complete,2024-06-18,Variant_B,iOS,Organic Search
PF05296,onboarding_start,2024-06-19,Variant_B,iOS,Organic Search
PF05297,app_open,2024-04-02,Variant_B,Web,Organic Search
PF05298,app_open,2024-06-22,Control,iOS,App Store
PF05299,app_open,2024-04-06,Variant_B,Web,Referral
PF05299,signup_start,2024-04-08,Variant_B,Web,Referral
PF05299,signup_complete,2024-04-10,Variant_B,Web,Referral
PF05299,onboarding_start,2024-04-10,Variant_B,Web,Referral
PF05299,onboarding_complete,2024-04-11,Variant_B,Web,Referral
PF05299,kyc_submitted,2024-04-11,Variant_B,Web,Referral
PF05300,app_open,2024-06-22,Variant_B,iOS,Word of Mouth
PF05300,signup_start,2024-06-22,Variant_B,iOS,Word of Mouth
PF05301,app_open,2024-01-15,Control,Android,Organic Search
PF05301,signup_start,2024-01-15,Control,Android,Organic Search
PF05301,signup_complete,2024-01-17,Control,Android,Organic Search
PF05301,onboarding_start,2024-01-18,Control,Android,Organic Search
PF05302,app_open,2024-04-02,Control,Web,Word of Mouth
PF05302,signup_start,2024-04-02,Control,Web,Word of Mouth
PF05302,signup_complete,2024-04-02,Control,Web,Word of Mouth
PF05302,onboarding_start,2024-04-03,Control,Web,Word of Mouth
PF05302,onboarding_complete,2024-04-03,Control,Web,Word of Mouth
PF05303,app_open,2024-02-15,Variant_B,Android,Paid Ads
PF05303,signup_start,2024-02-15,Variant_B,Android,Paid Ads
PF05303,signup_complete,2024-02-17,Variant_B,Android,Paid Ads
PF05303,onboarding_start,2024-02-18,Variant_B,Android,Paid Ads
PF05304,app_open,2024-02-01,Control,Android,Social Media
PF05304,signup_start,2024-02-02,Control,Android,Social Media
PF05304,signup_complete,2024-02-03,Control,Android,Social Media
PF05305,app_open,2024-06-16,Variant_B,iOS,Organic Search
PF05305,signup_start,2024-06-18,Variant_B,iOS,Organic Search
PF05305,signup_complete,2024-06-18,Variant_B,iOS,Organic Search
PF05305,onboarding_start,2024-06-19,Variant_B,iOS,Organic Search
PF05306,app_open,2024-06-01,Variant_B,Android,Organic Search
PF05306,signup_start,2024-06-02,Variant_B,Android,Organic Search
PF05307,app_open,2024-02-08,Variant_B,iOS,Organic Search
PF05307,signup_start,2024-02-09,Variant_B,iOS,Organic Search
PF05308,app_open,2024-03-04,Control,Android,Organic Search
PF05308,signup_start,2024-03-06,Control,Android,Organic Search
PF05308,signup_complete,2024-03-07,Control,Android,Organic Search
PF05308,onboarding_start,2024-03-09,Control,Android,Organic Search
PF05309,app_open,2024-01-31,Variant_B,Android,App Store
PF05309,signup_start,2024-02-02,Variant_B,Android,App Store
PF05309,signup_complete,2024-02-02,Variant_B,Android,App Store
PF05309,onboarding_start,2024-02-03,Variant_B,Android,App Store
PF05310,app_open,2024-04-11,Variant_B,Android,Organic Search
PF05310,signup_start,2024-04-13,Variant_B,Android,Organic Search
PF05311,app_open,2024-03-18,Control,Web,App Store
PF05311,signup_start,2024-03-20,Control,Web,App Store
PF05311,signup_complete,2024-03-20,Control,Web,App Store
PF05311,onboarding_start,2024-03-21,Control,Web,App Store
PF05311,onboarding_complete,2024-03-22,Control,Web,App Store
PF05311,kyc_submitted,2024-03-23,Control,Web,App Store
PF05312,app_open,2024-06-17,Control,Android,Organic Search
PF05312,signup_start,2024-06-18,Control,Android,Organic Search
PF05312,signup_complete,2024-06-18,Control,Android,Organic Search
PF05312,onboarding_start,2024-06-20,Control,Android,Organic Search
PF05312,onboarding_complete,2024-06-21,Control,Android,Organic Search
PF05312,kyc_submitted,2024-06-23,Control,Android,Organic Search
PF05312,kyc_approved,2024-06-24,Control,Android,Organic Search
PF05313,app_open,2024-06-27,Variant_B,Android,App Store
PF05313,signup_start,2024-06-28,Variant_B,Android,App Store
PF05314,app_open,2024-04-29,Variant_B,Web,Referral
PF05315,app_open,2024-03-12,Control,Web,Paid Ads
PF05315,signup_start,2024-03-14,Control,Web,Paid Ads
PF05315,signup_complete,2024-03-15,Control,Web,Paid Ads
PF05315,onboarding_start,2024-03-16,Control,Web,Paid Ads
PF05316,app_open,2024-04-04,Variant_B,Android,App Store
PF05316,signup_start,2024-04-05,Variant_B,Android,App Store
PF05316,signup_complete,2024-04-07,Variant_B,Android,App Store
PF05317,app_open,2024-02-01,Control,Web,Social Media
PF05317,signup_start,2024-02-02,Control,Web,Social Media
PF05317,signup_complete,2024-02-04,Control,Web,Social Media
PF05317,onboarding_start,2024-02-05,Control,Web,Social Media
PF05317,onboarding_complete,2024-02-06,Control,Web,Social Media
PF05317,kyc_submitted,2024-02-07,Control,Web,Social Media
PF05317,kyc_approved,2024-02-08,Control,Web,Social Media
PF05318,app_open,2024-01-22,Control,Android,Social Media
PF05319,app_open,2024-05-05,Variant_B,Android,Organic Search
PF05319,signup_start,2024-05-05,Variant_B,Android,Organic Search
PF05319,signup_complete,2024-05-07,Variant_B,Android,Organic Search
PF05319,onboarding_start,2024-05-07,Variant_B,Android,Organic Search
PF05319,onboarding_complete,2024-05-07,Variant_B,Android,Organic Search
PF05319,kyc_submitted,2024-05-09,Variant_B,Android,Organic Search
PF05319,kyc_approved,2024-05-10,Variant_B,Android,Organic Search
PF05319,first_transaction,2024-05-10,Variant_B,Android,Organic Search
PF05320,app_open,2024-01-07,Variant_B,iOS,App Store
PF05321,app_open,2024-05-26,Variant_B,Web,Paid Ads
PF05321,signup_start,2024-05-27,Variant_B,Web,Paid Ads
PF05322,app_open,2024-03-11,Variant_B,Android,Organic Search
PF05322,signup_start,2024-03-12,Variant_B,Android,Organic Search
PF05322,signup_complete,2024-03-13,Variant_B,Android,Organic Search
PF05322,onboarding_start,2024-03-13,Variant_B,Android,Organic Search
PF05323,app_open,2024-01-25,Variant_B,Android,Paid Ads
PF05323,signup_start,2024-01-26,Variant_B,Android,Paid Ads
PF05323,signup_complete,2024-01-27,Variant_B,Android,Paid Ads
PF05323,onboarding_start,2024-01-27,Variant_B,Android,Paid Ads
PF05324,app_open,2024-06-01,Variant_B,Android,Social Media
PF05325,app_open,2024-04-08,Variant_B,Web,Organic Search
PF05326,app_open,2024-06-15,Control,Android,Organic Search
PF05326,signup_start,2024-06-16,Control,Android,Organic Search
PF05327,app_open,2024-03-18,Variant_B,Android,Social Media
PF05327,signup_start,2024-03-19,Variant_B,Android,Social Media
PF05328,app_open,2024-01-27,Control,Android,Social Media
PF05328,signup_start,2024-01-27,Control,Android,Social Media
PF05328,signup_complete,2024-01-28,Control,Android,Social Media
PF05328,onboarding_start,2024-01-30,Control,Android,Social Media
PF05328,onboarding_complete,2024-01-31,Control,Android,Social Media
PF05329,app_open,2024-01-18,Control,Android,Organic Search
PF05329,signup_start,2024-01-18,Control,Android,Organic Search
PF05329,signup_complete,2024-01-20,Control,Android,Organic Search
PF05329,onboarding_start,2024-01-20,Control,Android,Organic Search
PF05329,onboarding_complete,2024-01-21,Control,Android,Organic Search
PF05330,app_open,2024-04-13,Variant_B,iOS,Organic Search
PF05330,signup_start,2024-04-15,Variant_B,iOS,Organic Search
PF05330,signup_complete,2024-04-17,Variant_B,iOS,Organic Search
PF05330,onboarding_start,2024-04-18,Variant_B,iOS,Organic Search
PF05330,onboarding_complete,2024-04-20,Variant_B,iOS,Organic Search
PF05331,app_open,2024-06-29,Control,Android,App Store
PF05331,signup_start,2024-07-01,Control,Android,App Store
PF05331,signup_complete,2024-07-02,Control,Android,App Store
PF05331,onboarding_start,2024-07-03,Control,Android,App Store
PF05332,app_open,2024-04-10,Variant_B,Web,Organic Search
PF05332,signup_start,2024-04-11,Variant_B,Web,Organic Search
PF05332,signup_complete,2024-04-13,Variant_B,Web,Organic Search
PF05332,onboarding_start,2024-04-15,Variant_B,Web,Organic Search
PF05332,onboarding_complete,2024-04-16,Variant_B,Web,Organic Search
PF05333,app_open,2024-05-18,Control,Web,Word of Mouth
PF05334,app_open,2024-01-17,Variant_B,Web,Organic Search
PF05334,signup_start,2024-01-18,Variant_B,Web,Organic Search
