user_id,signup_date,signup_month,channel,device,age_group,state,occupation,ab_variant,completed_onboarding,activated,plan,last_active_date,months_observed,days_since_signup,is_churned
PF04162,2024-02-21,2024-02,Organic Search,Android,25-34,Lagos,Salaried Employee,Variant_B,True,False,Free,2024-02-23,7,222,1
PF04163,2024-03-21,2024-03,Word of Mouth,Android,25-34,Delta,Salaried Employee,Variant_B,True,True,Basic,2024-03-21,6,193,1
PF04164,2024-01-29,2024-01,Social Media,Web,18-24,Kaduna,Trader/Business Owner,Control,False,False,Free,2024-09-02,8,245,0
PF04165,2024-03-04,2024-03,App Store,iOS,35-44,Lagos,Salaried Employee,Control,True,False,Free,2024-03-05,7,210,1
PF04166,2024-06-01,2024-06,Referral,Android,45-54,Delta,Salaried Employee,Control,True,True,Free,2024-09-18,4,121,0
PF04167,2024-04-15,2024-04,App Store,iOS,25-34,Edo,Student,Control,False,True,Premium,2024-05-25,5,168,1
PF04168,2024-03-22,2024-03,Social Media,Android,25-34,Abuja,Salaried Employee,Control,True,True,Free,2024-03-25,6,192,1
PF04169,2024-05-02,2024-05,Organic Search,Android,25-34,Edo,Trader/Business Owner,Control,True,True,Premium,2024-09-24,5,151,0
PF04170,2024-02-04,2024-02,Paid Ads,iOS,55+,Rivers,Salaried Employee,Variant_B,False,False,Free,2024-02-06,7,239,1
PF04171,2024-02-14,2024-02,Paid Ads,Android,25-34,Rivers,Salaried Employee,Control,True,False,Premium,2024-05-21,7,229,1
PF04172,2024-05-31,2024-05,Paid Ads,Android,35-44,Kaduna,Freelancer,Control,True,False,Basic,2024-06-02,4,122,1
PF04173,2024-03-13,2024-03,App Store,Android,25-34,Anambra,Trader/Business Owner,Variant_B,True,True,Premium,2024-03-14,6,201,1
PF04174,2024-01-22,2024-01,Paid Ads,Android,35-44,Kano,Salaried Employee,Variant_B,True,True,Basic,2024-01-25,8,252,1
PF04175,2024-04-04,2024-04,Referral,Android,35-44,Oyo,Salaried Employee,Control,False,False,Free,2024-04-05,5,179,1
PF04176,2024-04-10,2024-04,Referral,Web,35-44,Edo,Student,Variant_B,False,False,Free,2024-04-13,5,173,1
PF04177,2024-05-26,2024-05,Organic Search,iOS,25-34,Kano,Other,Control,False,True,Premium,2024-06-06,4,127,1
PF04178,2024-01-06,2024-01,Paid Ads,Android,35-44,Rivers,Trader/Business Owner,Variant_B,False,False,Free,2024-01-06,8,268,1
PF04179,2024-05-22,2024-05,Social Media,Android,25-34,Edo,Student,Control,True,True,Premium,2024-05-23,4,131,1
PF04180,2024-01-23,2024-01,Referral,Web,18-24,Edo,Salaried Employee,Control,True,True,Free,2024-02-14,8,251,1
PF04181,2024-02-20,2024-02,Referral,Web,45-54,Abuja,Salaried Employee,Control,True,False,Free,2024-02-22,7,223,1
PF04182,2024-06-28,2024-06,Referral,iOS,45-54,Abuja,Trader/Business Owner,Variant_B,True,True,Basic,2024-07-26,3,94,1
PF04183,2024-02-13,2024-02,Organic Search,iOS,35-44,Lagos,Other,Control,False,False,Free,2024-02-13,7,230,1
PF04184,2024-04-12,2024-04,Paid Ads,Android,18-24,Lagos,Trader/Business Owner,Control,True,True,Free,2024-06-18,5,171,1
PF04185,2024-04-19,2024-04,Referral,Web,25-34,Kano,Salaried Employee,Control,False,False,Free,2024-04-21,5,164,1
PF04186,2024-02-08,2024-02,Organic Search,Android,18-24,Delta,Trader/Business Owner,Variant_B,True,False,Free,2024-06-01,7,235,1
PF04187,2024-04-04,2024-04,Social Media,Web,25-34,Delta,Trader/Business Owner,Control,True,False,Free,2024-04-05,5,179,1
PF04188,2024-05-25,2024-05,Social Media,Android,35-44,Abuja,Student,Variant_B,True,True,Free,2024-05-25,4,128,1
PF04189,2024-01-04,2024-01,Organic Search,iOS,18-24,Lagos,Trader/Business Owner,Variant_B,False,False,Free,2024-01-07,9,270,1
PF04190,2024-04-26,2024-04,Social Media,Android,25-34,Abuja,Student,Variant_B,True,True,Free,2024-05-26,5,157,1
PF04191,2024-06-21,2024-06,Organic Search,Android,18-24,Lagos,Trader/Business Owner,Control,True,True,Free,2024-06-24,3,101,1
PF04192,2024-01-31,2024-01,Social Media,Android,45-54,Abuja,Salaried Employee,Variant_B,True,True,Basic,2024-02-01,8,243,1
PF04193,2024-02-22,2024-02,Referral,iOS,25-34,Kano,Trader/Business Owner,Variant_B,True,False,Free,2024-09-03,7,221,0
PF04194,2024-03-09,2024-03,Social Media,Android,18-24,Edo,Freelancer,Variant_B,False,False,Free,2024-03-11,6,205,1
PF04195,2024-05-06,2024-05,Social Media,Android,18-24,Anambra,Salaried Employee,Variant_B,True,False,Free,2024-05-09,4,147,1
PF04196,2024-02-03,2024-02,App Store,Web,45-54,Lagos,Salaried Employee,Variant_B,False,True,Basic,2024-03-14,8,240,1
PF04197,2024-02-22,2024-02,Paid Ads,Web,25-34,Anambra,Trader/Business Owner,Control,False,False,Free,2024-02-23,7,221,1
PF04198,2024-03-13,2024-03,Social Media,Android,25-34,Abuja,Student,Control,False,False,Free,2024-03-14,6,201,1
PF04199,2024-04-17,2024-04,Referral,Web,25-34,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-05-05,5,166,1
PF04200,2024-04-14,2024-04,Referral,iOS,35-44,Delta,Student,Control,False,False,Free,2024-07-24,5,169,1
PF04201,2024-02-07,2024-02,Social Media,Web,25-34,Kano,Other,Variant_B,True,False,Basic,2024-02-07,7,236,1
PF04202,2024-03-15,2024-03,Organic Search,Web,55+,Delta,Salaried Employee,Variant_B,True,False,Free,2024-03-17,6,199,1
PF04203,2024-03-01,2024-03,App Store,iOS,45-54,Lagos,Salaried Employee,Variant_B,True,True,Premium,2024-06-18,7,213,1
PF04204,2024-04-25,2024-04,App Store,Android,55+,Rivers,Freelancer,Variant_B,True,False,Free,2024-04-26,5,158,1
PF04205,2024-04-04,2024-04,Organic Search,Android,35-44,Imo,Salaried Employee,Control,False,True,Basic,2024-08-16,5,179,1
PF04206,2024-06-24,2024-06,Organic Search,Android,25-34,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-06-27,3,98,1
PF04207,2024-01-22,2024-01,Social Media,iOS,25-34,Edo,Trader/Business Owner,Variant_B,True,True,Basic,2024-03-01,8,252,1
PF04208,2024-04-30,2024-04,Organic Search,iOS,35-44,Lagos,Salaried Employee,Variant_B,True,False,Basic,2024-05-01,5,153,1
PF04209,2024-03-23,2024-03,Social Media,Android,55+,Lagos,Student,Control,False,False,Free,2024-03-26,6,191,1
PF04210,2024-06-24,2024-06,Paid Ads,Android,18-24,Lagos,Salaried Employee,Variant_B,False,True,Free,2024-06-25,3,98,1
PF04211,2024-04-08,2024-04,Paid Ads,Android,18-24,Abuja,Other,Variant_B,False,False,Free,2024-04-11,5,175,1
PF04212,2024-06-01,2024-06,Paid Ads,Android,25-34,Oyo,Student,Control,False,False,Free,2024-06-03,4,121,1
PF04213,2024-01-19,2024-01,Social Media,Android,35-44,Kaduna,Salaried Employee,Control,True,True,Free,2024-01-19,8,255,1
PF04214,2024-05-22,2024-05,App Store,Android,25-34,Abuja,Trader/Business Owner,Control,False,False,Free,2024-05-22,4,131,1
PF04215,2024-01-14,2024-01,Word of Mouth,Web,18-24,Rivers,Salaried Employee,Control,True,True,Free,2024-01-16,8,260,1
PF04216,2024-03-01,2024-03,Referral,Web,18-24,Imo,Trader/Business Owner,Variant_B,True,True,Free,2024-07-14,7,213,1
PF04217,2024-03-31,2024-03,Referral,iOS,35-44,Lagos,Salaried Employee,Control,False,False,Free,2024-03-31,6,183,1
PF04218,2024-01-02,2024-01,Organic Search,Android,25-34,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-04-08,9,272,1
PF04219,2024-05-09,2024-05,Word of Mouth,Android,55+,Lagos,Trader/Business Owner,Control,True,True,Free,2024-05-12,4,144,1
PF04220,2024-03-18,2024-03,Organic Search,Web,45-54,Kano,Civil Servant,Control,False,False,Free,2024-03-21,6,196,1
PF04221,2024-06-20,2024-06,Organic Search,iOS,35-44,Lagos,Student,Variant_B,True,False,Free,2024-06-22,3,102,1
PF04222,2024-02-03,2024-02,Referral,iOS,18-24,Kano,Salaried Employee,Variant_B,True,True,Basic,2024-02-03,8,240,1
PF04223,2024-05-28,2024-05,Referral,Android,35-44,Lagos,Salaried Employee,Variant_B,False,False,Free,2024-05-29,4,125,1
PF04224,2024-03-07,2024-03,App Store,Web,35-44,Abuja,Salaried Employee,Control,False,False,Free,2024-03-08,6,207,1
PF04225,2024-05-08,2024-05,App Store,Web,18-24,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-05-11,4,145,1
PF04226,2024-03-27,2024-03,Social Media,Web,25-34,Lagos,Student,Control,True,True,Basic,2024-03-30,6,187,1
PF04227,2024-02-03,2024-02,Social Media,Android,35-44,Oyo,Trader/Business Owner,Control,True,True,Basic,2024-03-03,8,240,1
PF04228,2024-03-22,2024-03,App Store,iOS,18-24,Edo,Trader/Business Owner,Variant_B,False,False,Free,2024-03-25,6,192,1
PF04229,2024-02-06,2024-02,Social Media,Android,25-34,Lagos,Salaried Employee,Control,True,True,Free,2024-06-07,7,237,1
PF04230,2024-01-30,2024-01,Referral,iOS,25-34,Delta,Trader/Business Owner,Variant_B,True,False,Free,2024-02-01,8,244,1
PF04231,2024-01-12,2024-01,Referral,Web,18-24,Kano,Salaried Employee,Variant_B,False,False,Free,2024-01-13,8,262,1
PF04232,2024-05-07,2024-05,Social Media,iOS,25-34,Lagos,Other,Control,False,False,Free,2024-05-09,4,146,1
PF04233,2024-04-02,2024-04,App Store,iOS,45-54,Kaduna,Salaried Employee,Variant_B,False,False,Free,2024-04-05,6,181,1
PF04234,2024-03-13,2024-03,Paid Ads,Web,35-44,Anambra,Student,Variant_B,True,True,Free,2024-03-15,6,201,1
PF04235,2024-06-05,2024-06,Social Media,iOS,18-24,Delta,Salaried Employee,Control,True,True,Free,2024-07-25,3,117,1
PF04236,2024-03-08,2024-03,Social Media,iOS,45-54,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-03-10,6,206,1
PF04237,2024-04-21,2024-04,Organic Search,iOS,55+,Abuja,Student,Variant_B,False,False,Free,2024-04-22,5,162,1
PF04238,2024-03-21,2024-03,Paid Ads,iOS,25-34,Rivers,Student,Variant_B,True,True,Premium,2024-03-24,6,193,1
PF04239,2024-02-08,2024-02,Referral,iOS,18-24,Abuja,Trader/Business Owner,Control,True,False,Free,2024-02-11,7,235,1
PF04240,2024-01-14,2024-01,Paid Ads,iOS,35-44,Edo,Trader/Business Owner,Variant_B,True,False,Basic,2024-01-15,8,260,1
PF04241,2024-02-08,2024-02,Referral,Android,35-44,Rivers,Freelancer,Control,True,True,Free,2024-03-02,7,235,1
PF04242,2024-02-28,2024-02,Paid Ads,iOS,25-34,Lagos,Trader/Business Owner,Variant_B,False,False,Free,2024-02-29,7,215,1
PF04243,2024-01-10,2024-01,Organic Search,Android,35-44,Imo,Freelancer,Control,False,False,Basic,2024-01-13,8,264,1
PF04244,2024-03-07,2024-03,Referral,Android,45-54,Delta,Salaried Employee,Control,False,False,Free,2024-03-08,6,207,1
PF04245,2024-06-29,2024-06,Paid Ads,Android,45-54,Abuja,Salaried Employee,Control,True,True,Basic,2024-07-02,3,93,1
PF04246,2024-04-21,2024-04,Organic Search,Android,35-44,Kaduna,Trader/Business Owner,Variant_B,True,True,Free,2024-04-21,5,162,1
PF04247,2024-05-06,2024-05,Social Media,iOS,25-34,Abuja,Student,Control,False,False,Free,2024-05-06,4,147,1
PF04248,2024-04-23,2024-04,Word of Mouth,Android,35-44,Anambra,Trader/Business Owner,Control,True,False,Free,2024-04-25,5,160,1
PF04249,2024-05-23,2024-05,Organic Search,Android,18-24,Rivers,Trader/Business Owner,Control,False,False,Free,2024-05-26,4,130,1
PF04250,2024-04-27,2024-04,Social Media,Android,25-34,Abuja,Salaried Employee,Variant_B,True,True,Basic,2024-04-30,5,156,1
PF04251,2024-01-29,2024-01,App Store,Android,35-44,Edo,Salaried Employee,Variant_B,False,True,Premium,2024-02-27,8,245,1
PF04252,2024-02-07,2024-02,App Store,Android,18-24,Lagos,Freelancer,Control,True,True,Free,2024-02-07,7,236,1
PF04253,2024-03-30,2024-03,Referral,iOS,25-34,Abuja,Freelancer,Control,True,False,Free,2024-03-30,6,184,1
PF04254,2024-02-22,2024-02,Organic Search,Android,45-54,Rivers,Salaried Employee,Variant_B,True,True,Free,2024-04-27,7,221,1
PF04255,2024-03-13,2024-03,Word of Mouth,Android,25-34,Oyo,Trader/Business Owner,Control,True,True,Free,2024-04-05,6,201,1
PF04256,2024-02-13,2024-02,Social Media,Web,18-24,Lagos,Student,Control,True,True,Free,2024-04-23,7,230,1
PF04257,2024-05-10,2024-05,Social Media,iOS,45-54,Abuja,Trader/Business Owner,Variant_B,False,False,Free,2024-09-23,4,143,0
PF04258,2024-03-10,2024-03,Organic Search,iOS,35-44,Delta,Student,Variant_B,True,True,Free,2024-09-15,6,204,0
PF04259,2024-06-18,2024-06,Organic Search,iOS,25-34,Oyo,Salaried Employee,Variant_B,True,True,Free,2024-08-16,3,104,1
PF04260,2024-02-24,2024-02,Paid Ads,Android,25-34,Abuja,Trader/Business Owner,Control,True,True,Free,2024-02-24,7,219,1
PF04261,2024-05-14,2024-05,Organic Search,iOS,25-34,Abuja,Other,Variant_B,False,False,Free,2024-05-15,4,139,1
PF04262,2024-04-16,2024-04,Organic Search,iOS,35-44,Abuja,Freelancer,Control,True,True,Premium,2024-06-01,5,167,1
PF04263,2024-03-04,2024-03,Organic Search,Android,18-24,Kano,Trader/Business Owner,Control,True,True,Free,2024-03-07,7,210,1
PF04264,2024-06-22,2024-06,Organic Search,Android,25-34,Edo,Freelancer,Control,True,False,Basic,2024-06-22,3,100,1
PF04265,2024-03-25,2024-03,Word of Mouth,Android,35-44,Oyo,Freelancer,Control,True,True,Free,2024-03-25,6,189,1
PF04266,2024-03-13,2024-03,Social Media,Web,25-34,Abuja,Student,Control,False,True,Free,2024-03-13,6,201,1
PF04267,2024-04-10,2024-04,Organic Search,Android,25-34,Kano,Trader/Business Owner,Control,True,False,Free,2024-04-12,5,173,1
PF04268,2024-05-31,2024-05,Organic Search,Web,25-34,Rivers,Salaried Employee,Variant_B,True,True,Premium,2024-08-01,4,122,1
PF04269,2024-03-23,2024-03,Social Media,Web,25-34,Imo,Trader/Business Owner,Control,True,True,Basic,2024-05-04,6,191,1
PF04270,2024-01-08,2024-01,Social Media,Web,18-24,Delta,Salaried Employee,Control,True,True,Basic,2024-01-08,8,266,1
PF04271,2024-04-27,2024-04,Referral,Android,25-34,Kano,Trader/Business Owner,Control,False,False,Basic,2024-04-30,5,156,1
PF04272,2024-04-26,2024-04,Organic Search,Android,25-34,Kaduna,Salaried Employee,Control,False,True,Free,2024-04-28,5,157,1
PF04273,2024-06-01,2024-06,Social Media,iOS,18-24,Delta,Student,Variant_B,True,True,Free,2024-06-01,4,121,1
PF04274,2024-03-25,2024-03,Word of Mouth,iOS,18-24,Lagos,Trader/Business Owner,Control,True,False,Basic,2024-03-25,6,189,1
PF04275,2024-06-16,2024-06,Referral,Android,25-34,Lagos,Freelancer,Variant_B,False,False,Basic,2024-06-19,3,106,1
PF04276,2024-03-24,2024-03,Paid Ads,Android,18-24,Abuja,Trader/Business Owner,Control,True,False,Free,2024-03-25,6,190,1
PF04277,2024-02-24,2024-02,Referral,Android,35-44,Edo,Salaried Employee,Variant_B,False,False,Basic,2024-02-24,7,219,1
PF04278,2024-06-13,2024-06,Organic Search,iOS,25-34,Anambra,Other,Control,False,False,Basic,2024-06-15,3,109,1
PF04279,2024-03-23,2024-03,Organic Search,iOS,25-34,Kaduna,Student,Control,False,True,Free,2024-03-23,6,191,1
PF04280,2024-01-19,2024-01,Referral,Android,35-44,Oyo,Civil Servant,Control,True,True,Free,2024-07-16,8,255,1
PF04281,2024-06-03,2024-06,Social Media,iOS,25-34,Rivers,Trader/Business Owner,Control,True,True,Basic,2024-08-10,3,119,1
PF04282,2024-01-24,2024-01,Social Media,Android,25-34,Edo,Student,Variant_B,True,True,Free,2024-06-11,8,250,1
PF04283,2024-03-06,2024-03,App Store,Web,25-34,Anambra,Salaried Employee,Control,True,False,Free,2024-03-07,6,208,1
PF04284,2024-03-02,2024-03,App Store,Web,25-34,Anambra,Student,Control,True,True,Free,2024-05-24,7,212,1
PF04285,2024-04-12,2024-04,Organic Search,Android,25-34,Kaduna,Freelancer,Variant_B,True,True,Free,2024-04-12,5,171,1
PF04286,2024-01-06,2024-01,Organic Search,Web,25-34,Imo,Salaried Employee,Variant_B,False,True,Free,2024-03-28,8,268,1
PF04287,2024-02-23,2024-02,Social Media,Web,18-24,Kaduna,Student,Control,False,False,Free,2024-05-05,7,220,1
PF04288,2024-04-09,2024-04,Organic Search,Web,25-34,Abuja,Freelancer,Variant_B,True,True,Basic,2024-05-24,5,174,1
PF04289,2024-04-13,2024-04,Referral,Android,35-44,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-04-15,5,170,1
PF04290,2024-06-14,2024-06,Social Media,Android,35-44,Abuja,Freelancer,Variant_B,False,True,Free,2024-07-23,3,108,1
PF04291,2024-06-16,2024-06,Organic Search,Android,18-24,Kaduna,Salaried Employee,Variant_B,True,True,Free,2024-08-02,3,106,1
PF04292,2024-01-31,2024-01,Referral,Android,18-24,Abuja,Freelancer,Variant_B,True,True,Basic,2024-02-02,8,243,1
PF04293,2024-05-05,2024-05,Social Media,Android,18-24,Abuja,Salaried Employee,Variant_B,True,True,Premium,2024-06-24,4,148,1
PF04294,2024-04-20,2024-04,App Store,iOS,18-24,Imo,Freelancer,Variant_B,True,False,Free,2024-04-22,5,163,1
PF04295,2024-06-24,2024-06,Organic Search,iOS,25-34,Abuja,Student,Control,False,False,Free,2024-06-25,3,98,1
PF04296,2024-04-01,2024-04,Referral,Web,25-34,Abuja,Salaried Employee,Variant_B,False,True,Basic,2024-04-01,6,182,1
PF04297,2024-04-04,2024-04,App Store,Web,25-34,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-04-05,5,179,1
PF04298,2024-05-05,2024-05,Organic Search,Android,35-44,Rivers,Salaried Employee,Variant_B,True,True,Free,2024-06-13,4,148,1
PF04299,2024-04-09,2024-04,Social Media,Android,25-34,Abuja,Student,Control,True,True,Basic,2024-04-12,5,174,1
PF04300,2024-03-09,2024-03,Organic Search,Android,25-34,Rivers,Other,Control,True,True,Free,2024-03-12,6,205,1
PF04301,2024-01-24,2024-01,Organic Search,Web,25-34,Abuja,Trader/Business Owner,Control,True,False,Free,2024-05-24,8,250,1
PF04302,2024-04-18,2024-04,Referral,Android,18-24,Lagos,Trader/Business Owner,Variant_B,True,True,Basic,2024-09-22,5,165,0
PF04303,2024-04-04,2024-04,Social Media,Android,25-34,Lagos,Salaried Employee,Control,True,True,Premium,2024-04-05,5,179,1
PF04304,2024-04-21,2024-04,Referral,Web,18-24,Imo,Salaried Employee,Control,False,False,Free,2024-07-19,5,162,1
PF04305,2024-04-19,2024-04,Referral,Android,18-24,Edo,Civil Servant,Variant_B,False,False,Free,2024-04-19,5,164,1
PF04306,2024-01-11,2024-01,Referral,iOS,25-34,Lagos,Salaried Employee,Control,True,False,Basic,2024-01-13,8,263,1
PF04307,2024-04-28,2024-04,Organic Search,iOS,25-34,Anambra,Student,Variant_B,True,False,Free,2024-04-29,5,155,1
PF04308,2024-06-14,2024-06,Referral,Android,25-34,Oyo,Civil Servant,Variant_B,False,False,Free,2024-06-15,3,108,1
PF04309,2024-05-06,2024-05,Social Media,Android,35-44,Rivers,Other,Control,False,True,Free,2024-06-15,4,147,1
PF04310,2024-06-10,2024-06,Organic Search,Web,35-44,Edo,Trader/Business Owner,Variant_B,False,False,Free,2024-06-10,3,112,1
PF04311,2024-03-15,2024-03,Referral,Web,25-34,Anambra,Freelancer,Variant_B,False,False,Free,2024-03-18,6,199,1
PF04312,2024-04-21,2024-04,Referral,Android,45-54,Kano,Salaried Employee,Variant_B,True,False,Free,2024-04-21,5,162,1
PF04313,2024-05-02,2024-05,Organic Search,iOS,25-34,Lagos,Freelancer,Variant_B,False,False,Free,2024-05-04,5,151,1
PF04314,2024-02-08,2024-02,Organic Search,Android,25-34,Delta,Salaried Employee,Control,True,False,Free,2024-02-09,7,235,1
PF04315,2024-06-24,2024-06,Paid Ads,Android,35-44,Delta,Trader/Business Owner,Control,True,True,Basic,2024-06-26,3,98,1
PF04316,2024-03-04,2024-03,Word of Mouth,iOS,18-24,Imo,Salaried Employee,Control,True,True,Premium,2024-03-07,7,210,1
PF04317,2024-03-16,2024-03,Organic Search,iOS,25-34,Kano,Salaried Employee,Control,True,True,Basic,2024-06-17,6,198,1
PF04318,2024-01-13,2024-01,Referral,iOS,25-34,Kano,Civil Servant,Control,False,False,Free,2024-05-17,8,261,1
PF04319,2024-01-20,2024-01,Referral,iOS,35-44,Abuja,Trader/Business Owner,Control,False,False,Free,2024-01-20,8,254,1
PF04320,2024-05-11,2024-05,Referral,Android,25-34,Lagos,Trader/Business Owner,Variant_B,False,False,Free,2024-05-11,4,142,1
PF04321,2024-05-10,2024-05,Social Media,Android,25-34,Lagos,Salaried Employee,Control,False,True,Basic,2024-05-13,4,143,1
PF04322,2024-04-15,2024-04,App Store,Android,35-44,Abuja,Student,Control,True,False,Free,2024-04-15,5,168,1
PF04323,2024-04-28,2024-04,Social Media,Android,35-44,Abuja,Salaried Employee,Variant_B,False,True,Free,2024-04-30,5,155,1
PF04324,2024-03-31,2024-03,Organic Search,Android,18-24,Abuja,Salaried Employee,Variant_B,True,True,Basic,2024-08-06,6,183,1
PF04325,2024-05-29,2024-05,Paid Ads,iOS,35-44,Abuja,Freelancer,Control,True,True,Free,2024-05-29,4,124,1
PF04326,2024-05-08,2024-05,Social Media,Android,18-24,Kaduna,Student,Variant_B,True,True,Basic,2024-08-28,4,145,1
PF04327,2024-01-30,2024-01,Social Media,Android,35-44,Imo,Salaried Employee,Control,True,False,Free,2024-02-02,8,244,1
PF04328,2024-02-15,2024-02,Organic Search,Web,35-44,Oyo,Trader/Business Owner,Variant_B,True,True,Free,2024-06-24,7,228,1
PF04329,2024-02-16,2024-02,Social Media,Android,35-44,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-02-19,7,227,1
PF04330,2024-01-12,2024-01,Referral,Web,55+,Kaduna,Trader/Business Owner,Control,True,True,Basic,2024-02-02,8,262,1
PF04331,2024-04-16,2024-04,Paid Ads,Android,25-34,Lagos,Student,Variant_B,False,False,Free,2024-04-18,5,167,1
PF04332,2024-03-21,2024-03,Social Media,Android,35-44,Lagos,Student,Variant_B,True,True,Free,2024-03-24,6,193,1
PF04333,2024-06-20,2024-06,Paid Ads,Web,45-54,Kano,Salaried Employee,Variant_B,True,False,Free,2024-06-23,3,102,1
PF04334,2024-06-08,2024-06,Referral,Web,35-44,Lagos,Student,Control,False,True,Free,2024-07-24,3,114,1
PF04335,2024-03-08,2024-03,Paid Ads,Android,25-34,Delta,Civil Servant,Control,False,True,Basic,2024-05-10,6,206,1
PF04336,2024-02-17,2024-02,Social Media,iOS,18-24,Kaduna,Salaried Employee,Control,False,False,Free,2024-02-18,7,226,1
PF04337,2024-02-17,2024-02,Paid Ads,iOS,25-34,Abuja,Trader/Business Owner,Control,True,True,Free,2024-03-03,7,226,1
PF04338,2024-06-03,2024-06,Referral,Android,35-44,Anambra,Freelancer,Variant_B,False,True,Free,2024-08-06,3,119,1
